kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
2570432,K04946.01,,FALSE POSITIVE,FALSE POSITIVE,0.061,0,0,1,0,1.89140138,9.728e-05,-9.728e-05,132.6124,0.0585,-0.0585,1.222,2.489,-0.19,9.52,1.0,-1.0,557.6,52.7,-52.7,25.67,6.93,-2.78,1377.0,,,849.6,708.85,-258.05,12.4,1,q1_q17_dr25_tce,5504.0,180.0,-180.0,4.466,0.062,-0.175,0.952,0.257,-0.103,19h21m07.39s,+37d52m55.8s,17.159000000000002,
2574543,K04947.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,6.70258007,4.26e-05,-4.26e-05,134.37408,0.00448,-0.00448,1.237,7.227,-0.711,4.632,0.239,-0.239,859.0,43.7,-43.7,403.01,102.1,-102.1,2635.0,,,11398.6,7970.68,-5764.82,23.0,1,q1_q17_dr25_tce,4799.0,95.0,-142.0,2.475,0.033,-0.024,13.652,3.46,-3.46,19h24m45.03s,+37d51m12.6s,13.25,
2578811,K04948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,6.2095391,0.00011240000000000001,-0.00011240000000000001,135.2715,0.0127,-0.0127,0.308,0.146,-0.308,2.752,0.447,-0.447,47.9,6.6,-6.6,30.47,8.64,-0.96,4585.0,,,104479.02,80425.35,-10475.61,8.3,1,q1_q17_dr25_tce,3861.0,70.0,-40.0,1.06,0.03,-0.03,46.169,13.083,-1.454,19h28m20.03s,+37d48m52.8s,11.989,
2707916,K04950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.89124738,4.987e-05,-4.987e-05,132.6891,0.0297,-0.0297,0.452,0.044000000000000004,-0.452,4.697,0.483,-0.483,410.0,30.8,-30.8,1.2,0.09,-0.11,989.0,,,225.34,76.34,-62.96,17.4,1,q1_q17_dr25_tce,4615.0,166.0,-166.0,4.66,0.059000000000000004,-0.032,0.589,0.046,-0.051,19h20m56.99s,+37d54m38.6s,16.340999999999998,
2708270,K04951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,1.89125883,2.781e-05,-2.781e-05,132.687,0.012,-0.012,0.013000000000000001,0.436,-0.013000000000000001,4.656000000000001,0.39399999999999996,-0.39399999999999996,274.5,21.9,-21.9,23.6,7.23,-0.81,4480.0,,,95092.9,87822.64,-13328.6,15.3,1,q1_q17_dr25_tce,4449.0,135.0,-90.0,2.031,0.033,-0.03,14.894,4.564,-0.507,19h21m15.42s,+37d56m52.8s,13.982000000000001,
2438264,K00440.02,Kepler-156 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.973455252,4.43e-06,-4.43e-06,170.88579099999998,0.000711,-0.000711,0.8170000000000001,0.055999999999999994,-0.5760000000000001,1.6519,0.0276,-0.0276,741.6,13.1,-13.1,2.46,0.16,-0.13,867.0,,,133.55,30.37,-22.92,65.4,2,q1_q17_dr25_tce,5097.0,101.0,-101.0,4.553999999999999,0.036000000000000004,-0.05,0.797,0.052,-0.042,19h21m11.16s,+37d44m58.2s,14.172,
5859725,K05207.01,,CANDIDATE,CANDIDATE,0.973,0,0,0,0,18.9828305,0.0003926,-0.0003926,139.257,0.0155,-0.0155,0.021,0.436,-0.021,6.303,0.43200000000000005,-0.43200000000000005,49.1,6.1,-6.1,0.72,0.11,-0.05,707.0,,,59.15,24.08,-10.29,9.6,1,q1_q17_dr25_tce,5962.0,71.0,-88.0,4.4430000000000005,0.04,-0.12,1.035,0.164,-0.066,19h02m45.39s,+41d11m22.6s,13.048,
5905728,K05209.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,7.87173698,8.992e-05,-8.992e-05,132.35405,0.00908,-0.00908,0.001,0.45299999999999996,-0.001,2.6189999999999998,0.33399999999999996,-0.33399999999999996,34.7,3.6,-3.6,0.54,0.12,-0.08,862.0,,,130.96,85.27,-48.71,10.8,1,q1_q17_dr25_tce,5428.0,147.0,-147.0,4.404,0.145,-0.145,0.94,0.205,-0.153,19h56m33.87s,+41d11m06.0s,11.237,
5946568,K05211.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,3.5645248999999994,5.584e-05,-5.584e-05,134.4518,0.0128,-0.0128,0.188,0.28600000000000003,-0.188,2.062,0.44299999999999995,-0.44299999999999995,53.9,7.8,-7.8,0.6,0.06,-0.02,1029.0,,,265.37,81.29,-32.98,8.0,1,q1_q17_dr25_tce,5435.0,73.0,-89.0,4.578,0.011000000000000001,-0.10400000000000001,0.824,0.093,-0.027,19h08m02.01s,+41d17m20.8s,12.936,
5963591,K05215.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,146.93151799999998,0.0045320000000000004,-0.0045320000000000004,190.4351,0.027000000000000003,-0.027000000000000003,0.99,0.023,-0.703,23.78,2.1,-2.1,257.0,13.7,-13.7,2.89,0.51,-0.29,395.0,,,5.78,2.61,-1.36,19.3,1,q1_q17_dr25_tce,6237.0,81.0,-81.0,4.338,0.099,-0.121,1.135,0.198,-0.116,19h31m33.25s,+41d13m25.4s,13.985999999999999,
5980354,K05218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.5730200980000002,4.133e-06,-4.133e-06,132.28063,0.00182,-0.00182,1.1840000000000002,0.08199999999999999,-0.059000000000000004,15.574000000000002,0.41200000000000003,-0.41200000000000003,292.2,2.2,-2.2,31.6,5.3,-3.1,2113.0,,,4693.57,1975.07,-1076.07,195.5,1,q1_q17_dr25_tce,6770.0,70.0,-91.0,4.232,0.067,-0.114,1.449,0.243,-0.142,19h48m25.03s,+41d13m11.7s,9.616,
5981058,K05219.01,,FALSE POSITIVE,FALSE POSITIVE,0.113,1,0,0,0,27.765596000000002,0.001354,-0.001354,132.0878,0.0304,-0.0304,0.069,0.406,-0.069,19.49,1.1,-1.1,147.6,11.1,-11.1,1.2,0.16,-0.07,605.0,,,31.66,10.66,-5.26,14.2,1,q1_q17_dr25_tce,5897.0,70.0,-88.0,4.476,0.027999999999999997,-0.105,0.999,0.129,-0.059,19h49m02.83s,+41d15m19.8s,15.197000000000001,
5640085,K00448.01,Kepler-159 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.13958818,2.076e-05,-2.076e-05,178.45074,0.00157,-0.00157,0.078,0.32299999999999995,-0.078,2.6446,0.0517,-0.0517,1155.9,31.8,-31.8,1.68,0.13,-0.13,447.0,,,9.41,2.34,-2.15,40.3,1,q1_q17_dr25_tce,3893.0,78.0,-85.0,4.758,0.04,-0.036000000000000004,0.5,0.037,-0.041,19h48m16.84s,+40d52m07.6s,14.902000000000001,
8037038,K05466.01,Kepler-1631 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.09513876,3.035e-05,-3.035e-05,131.67784,0.00624,-0.00624,0.97,0.036000000000000004,-0.72,2.4619999999999997,0.14800000000000002,-0.14800000000000002,181.7,18.3,-18.3,1.75,0.56,-0.18,1122.0,,,374.3,351.13,-108.58,11.6,1,q1_q17_dr25_tce,5858.0,156.0,-191.0,4.495,0.052000000000000005,-0.20800000000000002,0.963,0.309,-0.096,19h38m31.82s,+43d48m27.6s,15.524000000000001,
8043968,K05469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.7796158740000001,6.988e-06,-6.988e-06,131.68006,0.00869,-0.00869,0.6990000000000001,0.012,-0.53,3.932,0.27699999999999997,-0.27699999999999997,81.5,4.7,-4.7,0.83,0.25,-0.07,1847.0,,,2735.51,2400.41,-685.67,22.0,1,q1_q17_dr25_tce,5764.0,156.0,-173.0,4.548,0.037000000000000005,-0.2,0.863,0.258,-0.069,19h46m55.90s,+43d51m51.5s,15.292,
8075618,K05471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,8.780603773,5.970000000000001e-07,-5.970000000000001e-07,137.923785,5.67e-05,-5.67e-05,1.127,0.078,-0.13699999999999998,3.16989,0.00185,-0.00185,90027.8,33.2,-33.2,52.34,11.82,-4.72,775.0,,,85.17,58.84,-22.72,1406.9,1,q1_q17_dr25_tce,5487.0,164.0,-164.0,4.563,0.036000000000000004,-0.153,0.832,0.188,-0.075,18h46m23.50s,+43d58m35.3s,15.674000000000001,
8105398,K05475.01,Kepler-1632 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,224.150923,0.001794,-0.001794,341.02756,0.00534,-0.00534,0.019,0.40399999999999997,-0.019,12.455,0.174,-0.174,348.6,10.3,-10.3,2.41,0.48,-0.71,369.0,,,4.4,2.64,-2.42,34.2,1,q1_q17_dr25_tce,6072.0,167.0,-137.0,4.133,0.301,-0.129,1.286,0.255,-0.383,19h37m58.77s,+43d54m49.0s,13.093,
8105398,K05475.02,,CANDIDATE,CANDIDATE,0.981,0,0,0,0,5.68325648,3.749e-05,-3.749e-05,134.87698,0.00599,-0.00599,0.8440000000000001,0.12,-0.62,1.778,0.163,-0.163,44.6,5.3,-5.3,0.97,0.19,-0.29,1257.0,,,589.92,354.24,-324.43,10.0,2,q1_q17_dr25_tce,6072.0,167.0,-137.0,4.133,0.301,-0.129,1.286,0.255,-0.383,19h37m58.77s,+43d54m49.0s,13.093,
8105719,K05476.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,148.179343,0.005653,-0.005653,202.2788,0.031,-0.031,0.102,0.35200000000000004,-0.102,12.732999999999999,0.877,-0.877,466.6,42.4,-42.4,2.52,0.38,-0.42,367.0,,,4.29,1.72,-1.47,12.5,1,q1_q17_dr25_tce,5635.0,76.0,-76.0,4.2780000000000005,0.156,-0.10400000000000001,1.183,0.18,-0.198,19h38m25.51s,+43d56m13.7s,15.562999999999999,
8108437,K05478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,351.2878737,0.0001035,-0.0001035,207.294303,0.000207,-0.000207,0.7120000000000001,0.011000000000000001,-0.01,11.2066,0.0169,-0.0169,134634.0,222.0,-222.0,38.47,10.65,-3.54,252.0,,,0.96,0.77,-0.27,1002.8,1,q1_q17_dr25_tce,5911.0,158.0,-193.0,4.519,0.046,-0.184,0.914,0.253,-0.084,19h41m58.34s,+43d59m36.7s,15.703,
9957668,K05744.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,30.69533113,6.67e-07,-6.67e-07,155.72076909999998,1.7199999999999998e-05,-1.7199999999999998e-05,1.041,0.004,-0.023,5.94855,0.00074,-0.00074,88771.2,2.5,-2.5,69.4,13.66,-16.73,737.0,,,69.65,41.32,-33.69,7846.3,1,q1_q17_dr25_tce,6335.0,171.0,-171.0,4.171,0.23399999999999999,-0.126,1.286,0.253,-0.31,19h37m54.79s,+46d51m49.7s,12.508,
9962595,K05745.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.374442708,1.237e-06,-1.237e-06,142.4558524,8.35e-05,-8.35e-05,0.978,0.36200000000000004,-0.008,2.30694,0.0028899999999999998,-0.0028899999999999998,27904.9,31.4,-31.4,22.86,3.45,-2.01,687.0,,,52.84,25.96,-13.43,643.6,1,q1_q17_dr25_tce,5297.0,159.0,-143.0,4.546,0.052000000000000005,-0.09699999999999999,0.808,0.122,-0.071,19h45m18.71s,+46d50m22.7s,14.585,
9993683,K05748.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,29.937114299999998,0.0005110000000000001,-0.0005110000000000001,145.1081,0.0131,-0.0131,0.321,0.142,-0.321,4.435,0.42,-0.42,194.3,20.1,-20.1,1.19,0.06,-0.1,501.0,,,14.87,2.65,-3.19,11.6,1,q1_q17_dr25_tce,5115.0,84.0,-76.0,4.47,0.09,-0.03,0.866,0.044,-0.075,18h50m00.05s,+46d55m06.9s,14.489,
10002266,K05750.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,12.71368909,9.93e-05,-9.93e-05,136.9328,0.00687,-0.00687,0.196,0.256,-0.196,1.875,0.23199999999999998,-0.23199999999999998,192.2,24.6,-24.6,1.09,0.27,-0.09,700.0,,,56.78,41.8,-13.99,9.8,1,q1_q17_dr25_tce,5715.0,154.0,-154.0,4.586,0.031,-0.168,0.782,0.195,-0.065,19h10m14.99s,+46d57m04.2s,15.127,
10004772,K05752.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,1.3917168340000001,9.15e-06,-9.15e-06,132.09937,0.00517,-0.00517,0.233,0.23600000000000002,-0.233,1.421,0.245,-0.245,41.0,5.7,-5.7,36.19,9.36,-1.11,8346.0,,,1150147.99,881462.72,-162689.25,9.7,1,q1_q17_dr25_tce,3749.0,103.0,-84.0,0.833,0.03,-0.03,59.684,15.454,-1.818,19h15m25.36s,+46d59m50.1s,13.71,
10006096,K05753.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,70.516233809,2.317e-06,-2.317e-06,142.8575773,2.44e-05,-2.44e-05,0.5870000000000001,0.005,-0.02,4.09296,0.00193,-0.00193,330180.0,126.0,-126.0,52.74,9.69,-5.68,390.0,,,5.47,3.16,-1.56,3168.8,1,q1_q17_dr25_tce,5511.0,165.0,-148.0,4.531000000000001,0.076,-0.114,0.789,0.145,-0.085,19h17m59.80s,+46d55m43.1s,15.284,
5470960,K06007.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4227918,0.0009302999999999999,-0.0009302999999999999,141.7972,0.0765,-0.0765,0.9790000000000001,1.735,-0.011000000000000001,27.29,2.1,-2.1,202.6,16.2,-16.2,1.44,0.23,-0.12,634.0,,,38.29,19.25,-9.79,15.5,1,q1_q17_dr25_tce,5279.0,158.0,-158.0,4.62,0.036000000000000004,-0.09,0.72,0.112,-0.06,19h50m08.23s,+40d39m12.2s,15.955,
10123064,K00472.01,Kepler-565 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,4.243748097,3.056e-06,-3.056e-06,173.563074,0.00058,-0.00058,0.032,0.319,-0.032,3.3603,0.0234,-0.0234,1409.7,11.8,-11.8,3.16,0.93,-0.31,1063.0,,,301.46,260.03,-81.76,139.8,1,q1_q17_dr25_tce,5873.0,158.0,-158.0,4.553999999999999,0.036000000000000004,-0.204,0.843,0.248,-0.083,18h54m28.31s,+47d11m48.0s,15.0,
5471068,K06008.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.426469,0.0005863999999999999,-0.0005863999999999999,141.4649,0.0481,-0.0481,0.978,0.292,-0.10300000000000001,25.71,2.2,-2.2,180.5,12.1,-12.1,1.66,0.46,-0.13,729.0,,,66.74,57.03,-17.19,24.2,1,q1_q17_dr25_tce,5691.0,180.0,-200.0,4.544,0.033,-0.198,0.887,0.248,-0.066,19h50m14.29s,+40d38m22.1s,15.177999999999999,
5471192,K06009.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.426288900000001,0.0003017,-0.0003017,141.4617,0.0185,-0.0185,0.879,0.054000000000000006,-0.644,18.764,0.525,-0.525,94.2,6.2,-6.2,1.23,0.41,-0.14,864.0,,,131.83,129.96,-44.08,20.5,1,q1_q17_dr25_tce,6246.0,173.0,-260.0,4.433,0.055999999999999994,-0.22399999999999998,1.092,0.365,-0.122,19h50m21.04s,+40d37m55.5s,14.285,
5471217,K06010.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.424747,0.0002457,-0.0002457,141.6151,0.0174,-0.0174,0.976,0.011000000000000001,-0.684,25.24,1.8,-1.8,139.0,5.2,-5.2,1.35,0.32,-0.11,691.0,,,53.94,39.94,-13.64,30.7,1,q1_q17_dr25_tce,5514.0,166.0,-166.0,4.569,0.03,-0.17,0.826,0.201,-0.067,19h50m22.87s,+40d39m38.6s,14.418,
5471769,K06011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.425570500000001,0.0005996,-0.0005996,141.5298,0.048,-0.048,0.9840000000000001,0.031,-0.722,28.88,1.4,-1.4,139.4,7.4,-7.4,1.37,0.33,-0.11,721.0,,,63.95,45.55,-15.41,21.1,1,q1_q17_dr25_tce,5742.0,155.0,-155.0,4.564,0.04,-0.16,0.827,0.199,-0.066,19h50m58.92s,+40d40m27.4s,14.960999999999999,
5471770,K06012.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.426173,0.0003484,-0.0003484,141.5013,0.0268,-0.0268,0.997,0.109,-0.013000000000000001,30.64,1.2,-1.2,115.1,3.9,-3.9,2.67,0.72,-0.72,1006.0,,,242.41,193.71,-130.24,36.9,1,q1_q17_dr25_tce,6367.0,177.0,-222.0,4.181,0.24600000000000002,-0.16399999999999998,1.357,0.366,-0.366,19h50m58.96s,+40d39m09.1s,13.605,
2161623,K06094.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.283466438,3.023e-06,-3.023e-06,132.34883,0.00165,-0.00165,0.457,0.011000000000000001,-0.009000000000000001,7.7999,0.0155,-0.0155,864260.0,1028.0,-1028.0,218.79,64.02,-64.02,2014.0,,,3883.24,3366.01,-2223.68,1103.1,1,q1_q17_dr25_tce,6723.0,189.0,-260.0,4.0889999999999995,0.24,-0.18,1.719,0.503,-0.503,19h26m58.67s,+37d35m27.7s,14.312000000000001,
2707097,K06095.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.692807507,1.139e-06,-1.139e-06,131.88093999999998,0.00175,-0.00175,1.196,0.344,-0.174,1.49242,0.00778,-0.00778,25338.3,64.9,-64.9,46.44,0.0,0.0,2057.0,,,4211.9,0.0,0.0,260.9,1,q1_q17_dr25_tce,5780.0,,,4.438,,,1.0,,,19h20m10.93s,+37d56m21.8s,15.725999999999999,
2719873,K06096.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.279290765,8.890000000000001e-07,-8.890000000000001e-07,135.2741342,4.15e-05,-4.15e-05,0.496,0.005,-0.001,5.0759099999999995,0.00139,-0.00139,164308.0,76.5,-76.5,27.66,2.9,-2.19,556.0,,,22.63,8.42,-5.62,2841.5,1,q1_q17_dr25_tce,5251.0,156.0,-156.0,4.623,0.055,-0.055,0.658,0.069,-0.052,19h31m43.34s,+37d57m51.9s,15.16,
2997455,K06098.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.129848432,1.56e-07,-1.56e-07,131.789871,0.00011399999999999999,-0.00011399999999999999,1.042,0.265,-0.02,2.07578,0.0036299999999999995,-0.0036299999999999995,4658.5,7.6,-7.6,120.13,20.27,-37.62,3553.0,,,37690.9,15945.97,-21235.95,490.6,1,q1_q17_dr25_tce,4846.0,50.0,-93.0,2.984,0.174,-0.11599999999999999,7.102,1.198,-2.224,19h32m31.30s,+38d07m40.0s,13.8,
3003991,K06099.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.244778994,3.89e-07,-3.89e-07,131.8598491,4.429999999999999e-05,-4.429999999999999e-05,0.522,0.016,-0.003,3.3873,0.00315,-0.00315,99147.1,72.0,-72.0,25.68,5.74,-1.92,818.0,,,105.76,72.4,-24.61,1761.4,1,q1_q17_dr25_tce,5530.0,166.0,-149.0,4.586,0.034,-0.14400000000000002,0.788,0.176,-0.059,19h37m57.59s,+38d11m58.6s,13.925999999999998,
3229028,K06100.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,0.7309642409999999,3.544e-06,-3.544e-06,132.19448,0.00507,-0.00507,0.45899999999999996,0.062,-0.45899999999999996,2.483,0.135,-0.135,44.0,2.0,-2.0,0.99,0.16,-0.19,2467.0,,,8801.05,3669.67,-3393.08,28.7,1,q1_q17_dr25_tce,5929.0,79.0,-79.0,4.152,0.162,-0.10800000000000001,1.463,0.233,-0.285,19h19m14.74s,+38d19m29.8s,13.036,
3230787,K06101.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.734020239,1.006e-06,-1.006e-06,143.9226707,4.7e-05,-4.7e-05,0.8370000000000001,0.016,-0.02,7.27595,0.00266,-0.00266,186680.0,45.6,-45.6,93.52,18.9,-28.4,892.0,,,149.48,91.31,-83.35,2905.9,1,q1_q17_dr25_tce,5883.0,162.0,-133.0,4.04,0.28,-0.12,1.554,0.314,-0.472,19h21m01.16s,+38d20m30.0s,12.552999999999999,
10385682,K06223.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.103730697,1.12e-07,-1.12e-07,132.8744585,2.99e-05,-2.99e-05,0.539,0.002,-0.003,6.934019999999999,0.00173,-0.00173,369228.0,86.4,-86.4,75.28,24.15,-8.62,1340.0,,,763.25,722.73,-243.77,5143.6,1,q1_q17_dr25_tce,6075.0,169.0,-211.0,4.422,0.07,-0.22399999999999998,1.091,0.35,-0.125,18h48m45.51s,+47d31m25.5s,15.001,
12316431,K00485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,17.90766147,3.764e-05,-3.764e-05,175.55977,0.00176,-0.00176,0.978,0.081,-0.02,5.396,0.111,-0.111,1089.3,18.7,-18.7,4.89,1.59,-0.53,731.0,,,67.59,64.58,-20.61,78.4,1,q1_q17_dr25_tce,6153.0,165.0,-202.0,4.471,0.054000000000000006,-0.21600000000000003,0.993,0.324,-0.108,19h44m26.30s,+51d00m19.8s,14.162,
10483644,K06225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.110771787,9.4e-07,-9.4e-07,133.31534399999998,0.000147,-0.000147,0.878,0.214,-0.033,2.48392,0.00863,-0.00863,50681.0,156.0,-156.0,26.98,8.33,-2.78,1048.0,,,284.85,257.97,-81.92,394.0,1,q1_q17_dr25_tce,6029.0,163.0,-181.0,4.523,0.052000000000000005,-0.20800000000000002,0.894,0.276,-0.092,19h46m43.61s,+47d36m01.2s,13.985,
10601549,K06226.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,1.463773705,7.21e-07,-7.21e-07,132.80758899999998,0.00040599999999999995,-0.00040599999999999995,0.838,6.428999999999999,-0.081,1.9123,0.0288,-0.0288,64776.0,620.0,-620.0,21.79,2.05,-1.83,1329.0,,,739.19,256.13,-189.33,119.7,1,q1_q17_dr25_tce,5446.0,162.0,-162.0,4.599,0.077,-0.055999999999999994,0.668,0.063,-0.056,19h29m55.06s,+47d50m04.6s,13.318,
10614158,K06227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,4.46255312,3.905e-05,-3.905e-05,133.64977,0.00851,-0.00851,0.004,0.102,-0.004,14.0957,0.0707,-0.0707,22720.0,183.0,-183.0,52.74,29.74,-16.02,1795.0,,,2458.34,4318.08,-1370.94,140.9,1,q1_q17_dr25_tce,4847.0,147.0,-110.0,3.2769999999999997,0.325,-0.325,3.619,2.041,-1.099,19h47m54.05s,+47d53m11.6s,14.673,
10717220,K06228.01,Kepler-1644 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,21.0907909,0.0001467,-0.0001467,133.96316000000002,0.00581,-0.00581,0.8320000000000001,0.022000000000000002,-0.574,4.751,0.159,-0.159,417.6,24.1,-24.1,1.88,0.48,-0.16,606.0,,,31.86,23.55,-8.17,19.7,1,q1_q17_dr25_tce,5723.0,154.0,-154.0,4.546,0.055,-0.165,0.818,0.205,-0.073,19h01m54.01s,+48d02m05.8s,14.222999999999999,
10728219,K06229.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.371796653,6.82e-07,-6.82e-07,134.87628899999999,0.000183,-0.000183,3.219,0.248,-0.743,3.4421,0.0185,-0.0185,366901.0,832.0,-832.0,306.28,75.23,-40.64,1155.0,,,419.47,313.32,-136.73,560.2,1,q1_q17_dr25_tce,5615.0,169.0,-152.0,4.455,0.094,-0.175,0.912,0.224,-0.121,19h22m38.54s,+48d02m46.1s,15.909,
3440230,K06334.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.881100027,2.08e-07,-2.08e-07,134.238752,5.920000000000001e-05,-5.920000000000001e-05,0.8290000000000001,0.005,-0.006999999999999999,9.43866,0.00663,-0.00663,662832.0,231.0,-231.0,446.29,76.31,-228.8,2946.0,,,17809.19,9411.1,-14234.2,3316.5,1,q1_q17_dr25_tce,8104.0,223.0,-334.0,3.675,0.493,-0.087,3.369,0.576,-1.727,19h21m53.10s,+38d31m42.8s,13.636,
3441340,K06335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.8062770229999999,4.947e-06,-4.947e-06,131.78566999999998,0.00672,-0.00672,0.6970000000000001,0.26,-0.451,7.275,0.312,-0.312,70.8,3.8,-3.8,0.89,0.29,-0.09,2046.0,,,4119.09,3927.86,-1221.11,37.9,1,q1_q17_dr25_tce,6122.0,165.0,-184.0,4.471,0.054000000000000006,-0.22899999999999998,0.996,0.324,-0.108,19h23m16.14s,+38d32m20.8s,13.614,
3448323,K06336.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.513482156,4.986e-06,-4.986e-06,131.75477,0.0091,-0.0091,0.004,0.48700000000000004,-0.004,2.7319999999999998,0.268,-0.268,91.6,9.5,-9.5,0.83,0.2,-0.1,2072.0,,,4335.56,3139.96,-1354.89,12.6,1,q1_q17_dr25_tce,5495.0,164.0,-164.0,4.495,0.069,-0.161,0.882,0.21,-0.105,19h30m33.64s,+38d30m48.8s,15.63,
3458919,K06337.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.8920617340000001,1.45e-07,-1.45e-07,131.815603,0.000134,-0.000134,1.079,0.099,-0.142,2.24307,0.00799,-0.00799,75590.0,156.0,-156.0,46.75,10.72,-4.92,1724.0,,,2090.54,1462.74,-608.01,398.1,1,q1_q17_dr25_tce,5561.0,166.0,-166.0,4.512,0.066,-0.154,0.855,0.196,-0.09,19h40m33.67s,+38d35m51.2s,13.815,
3542573,K06338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,3.471399214,1.56e-07,-1.56e-07,133.7510303,3.73e-05,-3.73e-05,1.014,0.025,-0.017,5.07707,0.0014199999999999998,-0.0014199999999999998,92284.9,16.7,-16.7,89.62,24.57,-30.03,1558.0,,,1390.76,1150.73,-853.21,3230.4,1,q1_q17_dr25_tce,6026.0,181.0,-199.0,4.101,0.258,-0.172,1.689,0.463,-0.566,19h23m26.22s,+38d38m01.7s,12.161,
3559935,K00492.01,Kepler-576 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,29.9111886,9.444e-05,-9.444e-05,194.71129,0.00251,-0.00251,0.040999999999999995,0.389,-0.040999999999999995,6.6436,0.0927,-0.0927,942.0,21.1,-21.1,2.9,0.29,-0.35,541.0,,,20.31,5.7,-5.52,50.8,1,q1_q17_dr25_tce,5275.0,78.0,-78.0,4.397,0.12,-0.08,0.969,0.096,-0.117,19h40m43.90s,+38d39m15.2s,14.424000000000001,
